Input_Khmer,Target_English,Predicted_English,Word_Acc,Char_Acc,F1,CER
វាសរសង្គាភិវាទ,veasrosongkeaphiveat,veasrosangkeathiveak,0,0.85,0.9,0.15
ប្រជានុរាស្ត្រ,bracheanureastrar,brachenrosaneak,0,0.5294117647058824,0.7500000000000001,0.47058823529411764
អយ្យកោ,aayyokao,aoyyokaor,0,0.7777777777777778,0.823529411764706,0.25
ចំឡើង,chamlaeung,chamlaeung,1,1.0,1.0,0.0
អមរគោយាន,aamorokouyean,aamorokouney,0,0.7692307692307692,0.9600000000000001,0.23076923076923078
ទោះ,tous,tous,1,1.0,1.0,0.0
កុក,kok,kok,1,1.0,1.0,0.0
យកការណ៍,yokokaron,yokakaron,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
ហដ្ដចោរក,haddachaorok,hoddochrouk,0,0.5833333333333333,0.7826086956521738,0.4166666666666667
អចិន្ត្រៃយ៍,aachentreyy,aachennesak,0,0.5454545454545454,0.6363636363636364,0.45454545454545453
អនាគារ,aaneakear,aoneakear,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
កញ្ចោង,kanhchorng,konhchoung,0,0.8,0.8000000000000002,0.2
ក្រជាំ,krachoam,krocham,0,0.75,0.9333333333333333,0.25
ឃ្វាចៗ,khveach,khveach,1,1.0,1.0,0.0
ទីដៅ,tidau,tidau,1,1.0,1.0,0.0
ទែលមែល,teaelmeael,telaemak,0,0.5,0.7777777777777777,0.5
សកុណណ្ឌ,sokonondor,soroknov,0,0.5,0.7777777777777777,0.5
ផ្ទៃ,ptei,phtey,0,0.6,0.6666666666666665,0.5
ឡែឡប់,lelob,lelob,1,1.0,1.0,0.0
មគធពាក្យ,mokothopeakyor,mokophteareak,0,0.5,0.8148148148148148,0.5
រាជធាន,reachothean,reachthean,0,0.9090909090909091,0.9523809523809523,0.09090909090909091
វិសិដ្ឋ,visedthor,visedthor,1,1.0,1.0,0.0
គម្រៀវ,komriev,komriev,1,1.0,1.0,0.0
គ្រុំ,kruum,krum,0,0.8,0.888888888888889,0.2
ពន្លឺ,punleu,ponler,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ស្នាយុ,snayu,snayu,1,1.0,1.0,0.0
លះលែង,leahleaeng,leahlaeng,0,0.9,0.9473684210526316,0.1
ទុទ្ទិដ្ឋិនិយម,tuttidtheniyom,tutidthensach,0,0.6428571428571428,0.6666666666666666,0.35714285714285715
ប្រទេស,protes,brotes,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ឥសី,isei,isei,1,1.0,1.0,0.0
បាក់ស្បាត,bakosbat,bakasbat,0,0.875,0.875,0.125
ហដ្ដវិលាសិនី,haddavileaseni,hodthvovilkar,0,0.2857142857142857,0.4444444444444445,0.7142857142857143
មនុសារ,monusar,monusar,1,1.0,1.0,0.0
ក្ងិច,kngech,kngich,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
សម្ដេច,samdach,somdech,0,0.7142857142857143,0.7142857142857143,0.2857142857142857
ប្រិយភាព,breyopheap,breypheap,0,0.9,0.9473684210526316,0.1
អតិថិជន,ahtekthekjun,aatethechak,0,0.5,0.6956521739130435,0.5
រអើតរអើម,roaaeutroaaeum,roaaeutroaaeuar,0,0.8666666666666667,0.896551724137931,0.14285714285714285
វិស្វាសបាត្រ,visvasbatrar,visvasbatrar,1,1.0,1.0,0.0
អ៊ឹះអ៊ះ,aoeahaeah,aehaah,0,0.6666666666666667,0.8,0.3333333333333333
ឧទ្ទេសក,uttesok,uttesak,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
អស្វ,aosvor,aasvar,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
រោគាយតនៈ,roukeayotoneak,roukeayoteachay,0,0.6666666666666667,0.7586206896551724,0.35714285714285715
ស្តត,stat,stat,1,1.0,1.0,0.0
រវ៉ែតរវ៉ត,rovaetrovot,rovaetrovat,0,0.9090909090909091,0.9090909090909091,0.09090909090909091
គយ,koy,koy,1,1.0,1.0,0.0
កំពឹស,kompues,kampues,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
តណ្ហា,tanha,tonha,0,0.8,0.8000000000000002,0.2
ផ្ចាល,phchal,phchal,1,1.0,1.0,0.0
អំព្រំប្រែក្រោយ,aamprumbraekraoy,aomprumbrasaeng,0,0.5625,0.7741935483870969,0.4375
អន្ទង់វិត,aantongovit,aannodthonei,0,0.41666666666666663,0.6956521739130435,0.6363636363636364
សង្កែ,sangkeae,songkeae,0,0.875,0.875,0.125
វត្តមានា,vottameanea,vottameanea,1,1.0,1.0,0.0
សមាជិក,samajerk,samechak,0,0.5,0.75,0.5
ម្ចត់,mchot,mdoch,0,0.19999999999999996,0.8000000000000002,0.8
បរិក្ខារ,borikkhar,borikkhar,1,1.0,1.0,0.0
អរោគ,aarouk,aorouk,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
បង្ហក,bonghok,bonghok,1,1.0,1.0,0.0
វិប្រតិការ,vibrtekar,vibratekru,0,0.7,0.9473684210526316,0.3333333333333333
រម្លឹក,rumlerk,romliek,0,0.5714285714285714,0.7142857142857143,0.42857142857142855
បុព្វោ,bopvou,bopvou,1,1.0,1.0,0.0
ឡូត៍,lo,lout,0,0.5,0.6666666666666666,1.0
មហិទ្ធានុភាព,mohettheanupheap,mohetheanutpeat,0,0.75,0.9032258064516129,0.25
ភយ,phoy,phuy,0,0.75,0.75,0.25
អ្ហ៊ែៈ,ahaeak,ahaek,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
រយ៉ិល,royel,rorinh,0,0.33333333333333337,0.3636363636363636,0.8
បុរេភត្តកាល,borephttakal,borephttakal,1,1.0,1.0,0.0
ជាដើម,jeaderm,cheadaem,0,0.5,0.6666666666666666,0.5714285714285714
ងងុយ,ngonguy,ngonguy,1,1.0,1.0,0.0
កម្ជេញ,komchenh,kamjenh,0,0.625,0.6666666666666666,0.375
ដកគាំ,dakakoam,dokkeam,0,0.625,0.7999999999999999,0.375
ទឹកភក់,tuekphok,teakhokbor,0,0.4,0.6666666666666665,0.75
លោហិតាគារ,louhetakear,luosethach,0,0.2727272727272727,0.6666666666666666,0.7272727272727273
អបុត្តិកា,aobotteka,aobotteka,1,1.0,1.0,0.0
ហនូ,hanu,honu,0,0.75,0.75,0.25
ផ្ងាវ,phngav,phngav,1,1.0,1.0,0.0
ឆក,chhak,chhok,0,0.8,0.8000000000000002,0.2
ក្រឹបក្រៀប,kroebkrieb,kroekbraeka,0,0.5454545454545454,0.761904761904762,0.5
រឌុក,roduk,rodok,0,0.8,0.8000000000000002,0.2
សស្រិច,sasrech,sasrech,1,1.0,1.0,0.0
កាណាដា,canada,kanada,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
និទ្ទេសបទ,nittesobot,nittesobtrar,0,0.6666666666666667,0.8181818181818182,0.4
ឆ្នាំង,chhnang,chhnang,1,1.0,1.0,0.0
ស្អុះ,saoh,saoh,1,1.0,1.0,0.0
អាស្រ័យ,aasrai,aasrai,1,1.0,1.0,0.0
ប្រមឹក,bramuek,bromuek,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ម៉ប,mob,morb,0,0.75,0.8571428571428571,0.3333333333333333
អន្តេវាសិក,aanteveasek,aonteveasek,0,0.9090909090909091,0.9090909090909091,0.09090909090909091
ខ្នាយ,khnay,khnay,1,1.0,1.0,0.0
បបែល,babael,babael,1,1.0,1.0,0.0
អាល័ក្សណ៍,aaleakson,aaleakson,1,1.0,1.0,0.0
ស្រងូត,srangut,srangut,1,1.0,1.0,0.0
កម្មវិធី,komvithi,kamnideit,0,0.4444444444444444,0.5882352941176471,0.625
អលាភា,aaleaphea,aoleaphea,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
អធិគុណ,aothikun,aothikun,1,1.0,1.0,0.0
ទូង,tung,tung,1,1.0,1.0,0.0
យាបនមត្ត,yeabnomott,yeabmnotov,0,0.6,0.9,0.4
បង្កើល,bongkaul,bangkaul,0,0.875,0.875,0.125
ស្មា,sma,sma,1,1.0,1.0,0.0
ត្រកង,trakang,trakong,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ក្អេង,kaeng,kaeng,1,1.0,1.0,0.0
ប្រឡោះ,brolaoh,brolaoh,1,1.0,1.0,0.0
ចំពោះ,jpous,champuoh,0,0.125,0.4615384615384615,1.4
អនុទូត,aanutut,aonutut,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
កុបកម្ម,kobkamm,kobkomm,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ហត្ថិមារក,hatthemearuk,hothemokreae,0,0.41666666666666663,0.75,0.5833333333333334
ញៀតស្បាត,nhietsbat,nhestobon,0,0.4444444444444444,0.6666666666666666,0.5555555555555556
អសុរី,aosori,aosori,1,1.0,1.0,0.0
បាយកក,bayokok,baykak,0,0.7142857142857143,0.7692307692307692,0.2857142857142857
ហនុមាន,haknuman,honumean,0,0.625,0.75,0.375
ធោវនដ្ឋាន,thouvnodthan,douythndoth,0,0.25,0.7826086956521738,0.75
កណ្ដូប,kandoub,kondoub,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ផ្សងផ្សូរ,phsangphsour,phsangphsao,0,0.75,0.8695652173913043,0.25
ស្ដោះ,sdaoh,sdaoh,1,1.0,1.0,0.0
ជូត,chut,chut,1,1.0,1.0,0.0
ក្រុមហ៊ុន,kromhun,krumhun,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ស្វាសរោគ,svasarouk,svasrouk,0,0.8888888888888888,0.9411764705882353,0.1111111111111111
ស្គឹះ,skoeah,skoeah,1,1.0,1.0,0.0
កម្ពោជិក,kompouchik,kampouchik,0,0.9,0.9,0.1
កំប្រោន,kombraon,kambraon,0,0.875,0.875,0.125
អាហ្វហ្កានីស្ថាន,afghanistan,aahnhekvosttei,0,0.2857142857142857,0.56,0.9090909090909091
ធន,thun,thon,0,0.75,0.75,0.25
ពិធុរភាព,pithuropheap,pithomosthar,0,0.5,0.6666666666666666,0.5
ហៀវហោះ,heivhaoh,hievhoah,0,0.5,1.0,0.5
ការប្រហារ,karbrohar,karbrahar,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
ចាគចេតនា,chakchetanea,chakchettor,0,0.6666666666666667,0.6956521739130435,0.3333333333333333
ក្រញង់,kranhong,kronhong,0,0.875,0.875,0.125
វន្ទន្តី,vontonti,vontonti,1,1.0,1.0,0.0
ថ្ពក់,thpok,thpak,0,0.8,0.8000000000000002,0.2
អលជ្ជិតា,aolochchita,aalochchite,0,0.8181818181818181,0.9090909090909091,0.18181818181818182
រង្កៀកបង្គោល,rongkeakbongkoul,rongkiekbamrodaeng,0,0.38888888888888884,0.7058823529411765,0.6875
ឧត្ដរ,utdar,utdor,0,0.8,0.8000000000000002,0.2
ប្រយែង,brayaeng,broyaeng,0,0.875,0.875,0.125
ធុញ,tunhh,thunh,0,0.6,1.0,0.4
ស្អិតស្អាង,sirtsaang,saeutthory,0,0.19999999999999996,0.4210526315789474,0.8888888888888888
ទឹកនោម,tueknoum,tueknoum,1,1.0,1.0,0.0
ធ្មប់,thmob,thmob,1,1.0,1.0,0.0
ឧទេន,uten,etoun,0,0.4,0.888888888888889,0.75
អទ្ធាន,aotthean,aotthean,1,1.0,1.0,0.0
ហានភាគិនី,hanpheakini,hanophibvei,0,0.4545454545454546,0.7272727272727273,0.5454545454545454
គួរីយេរ,kuoriyer,kuriyou,0,0.625,0.7999999999999999,0.375
ចំណាប់,chomnab,champan,0,0.5714285714285714,0.7142857142857143,0.42857142857142855
ត្រុល,trol,trol,1,1.0,1.0,0.0
គ្រឿងញៀន,kreungnhean,kroengonhil,0,0.4545454545454546,0.6363636363636364,0.5454545454545454
អាជីវក,aachivok,aachivok,1,1.0,1.0,0.0
ស្ពៀត,spiet,speat,0,0.6,0.8000000000000002,0.4
ណាមស្រង់,namsrang,namsrong,0,0.875,0.875,0.125
ហ៊ៅ,hov,hav,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ផឿក,pheurk,pheaek,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
អ្នកចាំ,anakacham,anakacham,1,1.0,1.0,0.0
ឡេវអាវ,laevav,levav,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
លោម,loum,loum,1,1.0,1.0,0.0
នាងវង,neangvong,neangvong,1,1.0,1.0,0.0
ប្រតិភូ,brotephu,bratephu,0,0.875,0.875,0.125
បញ្ឆួល,bonhchhuol,banhchhuol,0,0.9,0.9,0.1
សន្ទេះ,santeh,santeh,1,1.0,1.0,0.0
កងចៅ,kongjav,korngchey,0,0.4444444444444444,0.5,0.7142857142857143
គ្រហីត,kroheit,krohet,0,0.8571428571428572,0.923076923076923,0.14285714285714285
អប់រំ,aoborum,aoborom,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ប្រសាទ,brosat,brosat,1,1.0,1.0,0.0
ប្រណី,braney,bronei,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
កន្លោង,kanloung,kanloung,1,1.0,1.0,0.0
បំផុល,bamphol,bamphol,1,1.0,1.0,0.0
សុចិត្តា,sochetta,sochette,0,0.875,0.875,0.125
អង្កោល,aongkoul,aongkoul,1,1.0,1.0,0.0
មេតា,meta,meta,1,1.0,1.0,0.0
ល្អះ,laeah,lah,0,0.6,0.7499999999999999,0.4
បណ្ឌា,banda,banda,1,1.0,1.0,0.0
សក្ខរា,sokkhorea,sokkharea,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
សឌាង្គ,sodeangkor,sadeangkor,0,0.9,0.9,0.1
ហៃអើ,haiaer,haeuy,0,0.33333333333333337,0.5454545454545454,0.6666666666666666
ខ្លឹម,khloem,khloem,1,1.0,1.0,0.0
បន់,ban,bon,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
រោទ៍,rout,rout,1,1.0,1.0,0.0
រំលាយ,romliey,rumleay,0,0.5714285714285714,0.7142857142857143,0.42857142857142855
ផ្លែ,phlae,phlae,1,1.0,1.0,0.0
ចង្កៀស,chongkies,changkies,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
សង្កាស,songkeas,sangkeas,0,0.875,0.875,0.125
ឧបឃាតក,ubakheatak,ubokheatok,0,0.8,0.8000000000000002,0.2
ប្រមាត់,bromat,brorm,0,0.5,0.7272727272727272,0.5
ឌាឌិម,deadim,deadam,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
វិប្រលាប,vibraleab,vibraleab,1,1.0,1.0,0.0
ប្រក់ផ្លែ,brokophlae,brokhapler,0,0.5,0.9,0.5
ទាសករ,teasakar,teasokror,0,0.6666666666666667,0.7058823529411765,0.375
ឧក,uk,uk,1,1.0,1.0,0.0
កុំឲ្យ,komoy,kumsom,0,0.5,0.5454545454545454,0.6
ចម្រាន,chomrean,chamrean,0,0.875,0.875,0.125
ព្យាធិ៍,pyeathi,pyeath,0,0.8571428571428572,0.923076923076923,0.14285714285714285
ដងគោម,dangkoum,dongkoum,0,0.875,0.875,0.125
ទរ,tor,tor,1,1.0,1.0,0.0
សង្ឃឹក,songkhuek,sangkhuek,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
ផែល,phael,phael,1,1.0,1.0,0.0
កខ្វក់,korkhvok,korkhodei,0,0.5555555555555556,0.7058823529411765,0.5
រញេញ,ronhenh,ronheanh,0,0.875,0.9333333333333333,0.14285714285714285
រំគាល,rumkeal,rumkeal,1,1.0,1.0,0.0
កិរិយាសព្ទ,keriyasap,keriyasap,1,1.0,1.0,0.0
ជួនណា,chuonna,chuonnea,0,0.875,0.9333333333333333,0.14285714285714285
រាងដូចជា,reangdochojea,reangdochochea,0,0.8571428571428572,0.888888888888889,0.15384615384615385
បរិចារិកា,boricharika,barichreaka,0,0.6363636363636364,0.8181818181818182,0.36363636363636365
ផ្ទះ,phtes,phtah,0,0.6,0.6,0.4
ជម្លៀស,chomlies,chomlies,1,1.0,1.0,0.0
ធ្មឹង,thmueng,thmueng,1,1.0,1.0,0.0
រដ្ឋមន្ត្រី,rothmuntrey,rothmontril,0,0.7272727272727273,0.7272727272727273,0.2727272727272727
ក្រញៅ,kranhov,kronhov,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
មមាយ,momeay,momeay,1,1.0,1.0,0.0
សុក្រ,sok,sokror,0,0.5,0.6666666666666666,1.0
បំផូរ,bamphour,bamphour,1,1.0,1.0,0.0
ជ្រោះ,chruoh,chrouh,0,0.6666666666666667,1.0,0.3333333333333333
អក្ខរប្បភេទ,aakkharobbaphet,aokkhobropheatom,0,0.5,0.7741935483870969,0.5333333333333333
ប្រញាល់,branheal,bronheal,0,0.875,0.875,0.125
ល្អិត,lait,lait,1,1.0,1.0,0.0
បាក់បប,bakabab,bakbab,0,0.8571428571428572,0.923076923076923,0.14285714285714285
បរិយត្តិ,bariytte,bariytte,1,1.0,1.0,0.0
បាណៈ,banak,banak,1,1.0,1.0,0.0
នយនេត្រ,noyonetror,noyonetrar,0,0.9,0.9,0.1
ធូតង្គ,thutong,thutangkor,0,0.6,0.8235294117647058,0.5714285714285714
ថាថាង,thathang,thathang,1,1.0,1.0,0.0
បង្ហាញ,bhanh,bongheanh,0,0.5555555555555556,0.7142857142857143,0.8
រួន,roun,ruon,0,0.5,1.0,0.5
ជាមួយ,jmuy,chomoaeuy,0,0.33333333333333337,0.46153846153846156,1.5
ប្រមាត់,bramat,brorm,0,0.33333333333333337,0.5454545454545454,0.6666666666666666
អតប្បា,aotobba,aatobba,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
សោភា,sophea,saophea,0,0.8571428571428572,0.923076923076923,0.16666666666666666
ខ្ចូវ,khchouv,khchouv,1,1.0,1.0,0.0
កាប៊ីណេត៍,kabinet,kabenti,0,0.5714285714285714,1.0,0.42857142857142855
ហ័វ,hav,hoav,0,0.75,0.8571428571428571,0.3333333333333333
ពុធជន,puthochon,puchhotn,0,0.5555555555555556,0.9411764705882353,0.4444444444444444
រអាករអាយ,roaakroaay,roaakaroay,0,0.8,1.0,0.2
រណែបរណប,ronaebaronab,roneabarong,0,0.6666666666666667,0.8695652173913043,0.3333333333333333
កម,kom,kom,1,1.0,1.0,0.0
ស្វយ័ត,svoyat,svoyoat,0,0.8571428571428572,0.923076923076923,0.16666666666666666
វសវត្តី,vosovottei,vosovotte,0,0.9,0.9473684210526316,0.1
ស្ថាន,sthan,sthan,1,1.0,1.0,0.0
សាន្ត,santor,santor,1,1.0,1.0,0.0
អធោ,aathou,aothou,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
អម្ភោ,aamphou,aamphou,1,1.0,1.0,0.0
ព្រូឡាន,prulan,prulean,0,0.8571428571428572,0.923076923076923,0.16666666666666666
ស្រអាប់,sroaab,sraaab,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
កោយ,kaoy,kaoy,1,1.0,1.0,0.0
ហៃមវតី,haimovatey,haymakvotey,0,0.6363636363636364,0.8571428571428572,0.4
ឰក,aik,eik,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ក្របួច,krabuoch,krobuoch,0,0.875,0.875,0.125
ប្រឱប,broaob,braob,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
ខីណភាព,kheinopheap,kheinhobop,0,0.5454545454545454,0.761904761904762,0.45454545454545453
ទេតើ,tetaeu,tetae,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
ហ៊ៅ,haov,hav,0,0.75,0.8571428571428571,0.25
ប៉ាកកា,bakoka,bakaka,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ចក្ខុសម្ផស្ស,chakkhosmphoss,chakkhosphmos,0,0.7857142857142857,0.962962962962963,0.21428571428571427
ជើងមាន់,chaungmean,chaungmean,1,1.0,1.0,0.0
លម្អក់,lomaok,lomaok,1,1.0,1.0,0.0
ប្រភើច,braphauch,brophoech,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ដៃ,dai,dei,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
បន្ទាយកិល,banteayokel,bonteaykal,0,0.7272727272727273,0.9523809523809523,0.2727272727272727
សមណគោតម,somonokoutom,samonokoutam,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ផ្ដន្ទា,phdontea,phdantea,0,0.875,0.875,0.125
បេង,beng,beng,1,1.0,1.0,0.0
អយោគិន,aayoukin,aoyoukin,0,0.875,0.875,0.125
កល្យាណ,kolyan,kornhea,0,0.2857142857142857,0.6153846153846153,0.8333333333333334
ម្សិល,msel,msiel,0,0.8,0.888888888888889,0.25
តោងក្រពាត់,taongkrapeat,taongkropeat,0,0.9166666666666666,0.9166666666666666,0.08333333333333333
ខ្តត,khtot,khtot,1,1.0,1.0,0.0
អង្កា,aangkea,aongkea,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ឈឹង,chhueng,chhueng,1,1.0,1.0,0.0
ប្រារព្ធ,brarup,brarop,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
សង្រួបសង្រួម,sangruobsangruom,sangkuroropunhaeuy,0,0.38888888888888884,0.7058823529411765,0.6875
អន្លង់,aanlong,aonlong,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
វ៉ស,vos,vos,1,1.0,1.0,0.0
បេយ្យាលៈ,beyyealeak,beyreayeach,0,0.6363636363636364,0.761904761904762,0.4
ហ្វឹក,hvirk,vek,0,0.4,0.5,0.6
លំហួត,lumhuot,lumhout,0,0.7142857142857143,1.0,0.2857142857142857
ខៃ,khai,khai,1,1.0,1.0,0.0
រប៉ិលរប៉ូច,ropelropuoch,ropelbroub,0,0.5833333333333333,0.7272727272727272,0.4166666666666667
មង្កុភាព,mongkupheap,mongkupheap,1,1.0,1.0,0.0
ត្រចៀកព្នង,trachiekpnong,trochiebngkoy,0,0.46153846153846156,0.7692307692307693,0.5384615384615384
ប្រដិតប្រជី,brodetbrochi,brodebtvorik,0,0.5,0.8333333333333334,0.5
និក្ខេបបទ,nikkhebbot,nikkhebbot,1,1.0,1.0,0.0
ល័ក្ខណ៍,leakkhon,leakkhon,1,1.0,1.0,0.0
ទ្រវៀច,troviech,troviech,1,1.0,1.0,0.0
សេវ,sev,sev,1,1.0,1.0,0.0
អភយ,aaphoy,aaphoy,1,1.0,1.0,0.0
កមល,kamol,komlor,0,0.5,0.7272727272727272,0.6
អ៊ូ,aou,aou,1,1.0,1.0,0.0
ស្រងែ,srongeae,srangeae,0,0.875,0.875,0.125
ធ្នូ,thnu,thnu,1,1.0,1.0,0.0
បញ្ជាន់,bonhchean,banhchean,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
ភាណវារ,pheanovear,pheanovear,1,1.0,1.0,0.0
អង្កា,aongkea,aongkea,1,1.0,1.0,0.0
ផែ,phae,phae,1,1.0,1.0,0.0
បច្ចុប្បន្នភាព,pachobonpheap,bachchobbnonteaph,0,0.5294117647058824,0.7333333333333334,0.6153846153846154
រូបភព,rubaphop,rubopheap,0,0.6666666666666667,0.9411764705882353,0.375
ទាំង,tang,teang,0,0.8,0.888888888888889,0.25
ពោ,pou,pou,1,1.0,1.0,0.0
ស្ពាន់,span,span,1,1.0,1.0,0.0
ចំណោះ,chamnaoh,chamnaoh,1,1.0,1.0,0.0
ចតុរង្គ,chatorongkor,chotorongkor,0,0.9166666666666666,0.9166666666666666,0.08333333333333333
ជ្រើម,jrerm,chrerm,0,0.6666666666666667,0.7272727272727272,0.4
ស្វះពន្លះ,svahponleah,ssaneachphl,0,0.18181818181818177,0.8181818181818182,0.8181818181818182
អច្ចុត,aochchot,aochchot,1,1.0,1.0,0.0
សំអែល,samaael,samaael,1,1.0,1.0,0.0
អញ្ជុលី,aanhchuli,aanhchuli,1,1.0,1.0,0.0
បង្ក្រាប,bangkreab,bongkreab,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
កាលិកបត្រ,kalikbot,kalikbatror,0,0.6363636363636364,0.8421052631578948,0.5
កញ្ជ្រឹល,kanhchruel,kanhchruel,1,1.0,1.0,0.0
ភ្លែត,plaet,phleaet,0,0.7142857142857143,0.8333333333333333,0.4
តយង៉យ,tayongay,toyongoy,0,0.75,0.75,0.25
សេរិនី,serini,serinei,0,0.8571428571428572,0.923076923076923,0.16666666666666666
រុង,rung,rung,1,1.0,1.0,0.0
ភុជិស្សជន,phuchissochon,phuchiskontor,0,0.6923076923076923,0.7692307692307693,0.3076923076923077
ចម្រៀង,chomreang,chamrieng,0,0.6666666666666667,0.8888888888888888,0.3333333333333333
កញ្ជើជំពោះ,konhchauchumpuoh,kanhchauchkopaoh,0,0.75,0.8125,0.25
សម្ពន្ធ,samponthor,somponthor,0,0.9,0.9,0.1
សព្រហ្មចារី,soprohmochari,sopromohachak,0,0.6153846153846154,0.8461538461538461,0.38461538461538464
គគុក,kokuk,kokuk,1,1.0,1.0,0.0
គន្ថរចនាចារ្យ,konthorochanachar,kontorongkeahchean,0,0.5555555555555556,0.7428571428571428,0.47058823529411764
វេបេតិកា,vebeteka,vebeteka,1,1.0,1.0,0.0
ពភឺត,pophueut,pophueut,1,1.0,1.0,0.0
ឈ្នះឈ្នាន,chhneahchhnean,chhnikhnhol,0,0.4285714285714286,0.56,0.5714285714285714
ជាមួយ,jmuy,chomoaeuy,0,0.33333333333333337,0.46153846153846156,1.5
អនន្តរ,aonontor,aonontor,1,1.0,1.0,0.0
បាយក្រៀម,baykriem,baykrem,0,0.875,0.9333333333333333,0.125
ខ្ជាំ,khcham,khcham,1,1.0,1.0,0.0
ទំនង,tng,tumnong,0,0.4285714285714286,0.6,1.3333333333333333
សេនាសនៈ,seneasaneak,seneasmeav,0,0.7272727272727273,0.761904761904762,0.2727272727272727
គោបាល,koubal,koubal,1,1.0,1.0,0.0
ក្ងុះ,kngoh,kngou,0,0.8,0.8000000000000002,0.2
អវគ្រហៈ,aavokrohak,aovokoreahak,0,0.6666666666666667,0.9090909090909091,0.4
ស្វាង្គា,svangkea,svangkea,1,1.0,1.0,0.0
ប្រសព្វ,brasap,brosopvor,0,0.4444444444444444,0.5333333333333333,0.8333333333333334
ចំ,jom,cham,0,0.25,0.28571428571428575,1.0
ហេតុបច្ច័យ,haetbachchai,hetbachchai,0,0.9166666666666666,0.9565217391304348,0.08333333333333333
រសជាតិ,rosocheate,rokateath,0,0.5,0.631578947368421,0.5
ឆ្អឹង,cheung,chhaeung,0,0.75,0.8571428571428571,0.3333333333333333
ជោតក,choutak,choutak,1,1.0,1.0,0.0
អន្តិម,aontim,aontim,1,1.0,1.0,0.0
ឧណ្ណា,unna,unna,1,1.0,1.0,0.0
លីកលាន,likolean,likalean,0,0.875,0.875,0.125
ផ្ដេក,phdek,phdek,1,1.0,1.0,0.0
បាវចនៈ,bavochaneak,bavchoneak,0,0.8181818181818181,0.9523809523809523,0.18181818181818182
ព្យាបារ,pyeabar,pyeabar,1,1.0,1.0,0.0
ក្រវាញជ្រូក,krovanhchruk,kravengpor,0,0.41666666666666663,0.6363636363636365,0.5833333333333334
បរោ,barou,borou,0,0.8,0.8000000000000002,0.2
ស្រងើ,srongau,srangoer,0,0.5,0.7999999999999999,0.5714285714285714
ភស្មការ,phosmakar,phokroyeag,0,0.4,0.631578947368421,0.6666666666666666
ថង,thong,thong,1,1.0,1.0,0.0
មាំ,morm,meam,0,0.5,0.5,0.5
ច្រកែង,chrakaeng,chrakaeng,1,1.0,1.0,0.0
ល្ងាច,lngeach,lgech,0,0.7142857142857143,0.8333333333333333,0.2857142857142857
កញ្ច្រែង,konhjreng,konhchreng,0,0.8,0.8421052631578948,0.2222222222222222
មគ្គទេសក៍,mokkotesok,mokkoteksar,0,0.7272727272727273,0.8571428571428572,0.3
ទេត្យ,tetyar,tet,0,0.5,0.6666666666666666,0.5
បង្ខុស,bangkhus,bangkhus,1,1.0,1.0,0.0
