Input_English,Target_Khmer,Predicted_Khmer,Word_Acc,Char_Acc,F1,CER
aakkhanti,អក្ខន្តី,អក្ខណ្ឌិ,0,0.625,0.625,0.375
chinvong,ជិនវង្ស,ជីវន្លង,0,0.2857142857142857,0.7142857142857143,0.7142857142857143
heumovort,ហិមវ័ត,ហិមវ័ត,1,1.0,1.0,0.0
mruet,ម្រឹត,ម្រឹត្ត,0,0.7142857142857143,0.8333333333333333,0.4
cheata,ជាតា,ជាតា,1,1.0,1.0,0.0
srahsrong,ស្រះស្រង់,ស្រះស្ងរ,0,0.7777777777777778,0.9411764705882353,0.2222222222222222
seil,សីល,សីល,1,1.0,1.0,0.0
kontraung,កន្ទ្រើង,កន្ទ្រើង,1,1.0,1.0,0.0
phsae,ផ្សែ,ផ្សែ,1,1.0,1.0,0.0
brotevet,ប្រតិវេទន៍,ប្រតិវិត,0,0.6,0.6666666666666665,0.4
lolok,លលក,លលក,1,1.0,1.0,0.0
chongkrong,ចង្ក្រង់,ចង្ក្រង,0,0.875,0.9333333333333333,0.125
kokaengkokoang,កកែងកកោង,កកែកងកាង,0,0.625,0.875,0.375
khemreakpheasa,ខេមរភាសា,ខិមរាកភាណ,0,0.4444444444444444,0.7058823529411765,0.625
somreach,សម្រាជ,សម្រាច,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
braphu,ប្រភូ,ប្រភូ,1,1.0,1.0,0.0
brakreith,ប្រាក្រឹត,ប្រគ្រិថ,0,0.5555555555555556,0.5882352941176471,0.4444444444444444
damboul,ដំបូល,ដំបូល,1,1.0,1.0,0.0
bathavitheato,បឋវីធាតុ,បឋវធីតៈ,0,0.625,0.7999999999999999,0.375
veasrosongkeaphiveat,វាសរសង្គាភិវាទ,វាសរសង្សជិតវា,0,0.6428571428571428,0.7407407407407408,0.35714285714285715
bracheanureastrar,ប្រជានុរាស្ត្រ,ប្រជាន់សារាធារ,0,0.5714285714285714,0.7142857142857143,0.42857142857142855
aayyokao,អយ្យកោ,អយ្យកោ,1,1.0,1.0,0.0
chamlaeung,ចំឡើង,ចំឡើង,1,1.0,1.0,0.0
aamorokouyean,អមរគោយាន,អមរគោយាណ,0,0.875,0.875,0.125
tous,ទោះ,ទោស,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
kok,កុក,កក,0,0.6666666666666667,0.8,0.3333333333333333
yokokaron,យកការណ៍,យកការណ,0,0.8571428571428572,0.923076923076923,0.14285714285714285
haddachaorok,ហដ្ដចោរក,ហដ្ដចោលក,0,0.875,0.875,0.125
aachentreyy,អចិន្ត្រៃយ៍,អយុកដិជ្ទ,0,0.09090909090909094,0.39999999999999997,0.9090909090909091
aaneakear,អនាគារ,អនាគារ,1,1.0,1.0,0.0
kanhchorng,កញ្ចោង,កញ្ចឹង,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
krachoam,ក្រជាំ,ក្រចាំ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
khveach,ឃ្វាចៗ,ខ្វៀច,0,0.5,0.5454545454545454,0.5
tidau,ទីដៅ,ទីដៅ,1,1.0,1.0,0.0
teaelmeael,ទែលមែល,ទែលម៉ែល,0,0.8571428571428572,0.923076923076923,0.16666666666666666
sokonondor,សកុណណ្ឌ,សកនុណ្ឌ,0,0.7142857142857143,0.8571428571428571,0.2857142857142857
ptei,ផ្ទៃ,បនីទ,0,0.0,0.25,1.0
lelob,ឡែឡប់,ឡែឡប់,1,1.0,1.0,0.0
mokothopeakyor,មគធពាក្យ,មគធព្យាករ,0,0.5555555555555556,0.9411764705882353,0.5
reachothean,រាជធាន,រាជធាន,1,1.0,1.0,0.0
visedthor,វិសិដ្ឋ,វិសេដ្ឋ,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
komriev,គម្រៀវ,គម្រៀវ,1,1.0,1.0,0.0
kruum,គ្រុំ,គ្រុំ,1,1.0,1.0,0.0
punleu,ពន្លឺ,ពន្លើ,0,0.8,0.8000000000000002,0.2
snayu,ស្នាយុ,ស្នយូ,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
leahleaeng,លះលែង,លាលហែង,0,0.6666666666666667,0.7272727272727272,0.4
tuttidtheniyom,ទុទ្ទិដ្ឋិនិយម,ទុទ្ទីយនីលែង,0,0.3571428571428571,0.5384615384615384,0.6428571428571429
protes,ប្រទេស,ប្រទេស,1,1.0,1.0,0.0
isei,ឥសី,ឥសី,1,1.0,1.0,0.0
bakosbat,បាក់ស្បាត,បក់ស្បាត,0,0.8888888888888888,0.9411764705882353,0.1111111111111111
haddavileaseni,ហដ្ដវិលាសិនី,ដាហ្វិលយដ្វិប,0,0.23076923076923073,0.7199999999999999,0.8333333333333334
monusar,មនុសារ,មនសុះ,0,0.5,0.7272727272727272,0.5
kngech,ក្ងិច,ក្ងេច,0,0.8,0.8000000000000002,0.2
samdach,សម្ដេច,សំដាច,0,0.5,0.5454545454545454,0.5
breyopheap,ប្រិយភាព,ប្រយិភ័ព្យ,0,0.5,0.7777777777777777,0.625
ahtekthekjun,អតិថិជន,អតេរដ្ញិខ្កួយ,0,0.23076923076923073,0.3,1.4285714285714286
roaaeutroaaeum,រអើតរអើម,រអែបរអក,0,0.5,0.5333333333333333,0.5
visvasbatrar,វិស្វាសបាត្រ,វិស្វាសត្ត្ស,0,0.75,0.75,0.25
aoeahaeah,អ៊ឹះអ៊ះ,អ៊ឹះ,0,0.5714285714285714,0.7272727272727273,0.42857142857142855
uttesok,ឧទ្ទេសក,ឧទ្ទេសក,1,1.0,1.0,0.0
aosvor,អស្វ,អស្វ,1,1.0,1.0,0.0
roukeayotoneak,រោគាយតនៈ,រោគយនកាត,0,0.375,0.875,0.625
stat,ស្តត,ស្ទាត,0,0.6,0.6666666666666665,0.5
rovaetrovot,រវ៉ែតរវ៉ត,រវ៉ែតរវ៉ត,1,1.0,1.0,0.0
koy,គយ,គយ,1,1.0,1.0,0.0
kompues,កំពឹស,កំពឹស,1,1.0,1.0,0.0
tanha,តណ្ហា,តាញា,0,0.4,0.4444444444444445,0.6
phchal,ផ្ចាល,ផ្ចាល,1,1.0,1.0,0.0
aamprumbraekraoy,អំព្រំប្រែក្រោយ,អំពើកព្រលកម្ម,0,0.4,0.5,0.6
aantongovit,អន្ទង់វិត,អន្ទង់វេទ្វ,0,0.6363636363636364,0.7000000000000001,0.4444444444444444
sangkeae,សង្កែ,សង្កែ,1,1.0,1.0,0.0
vottameanea,វត្តមានា,វត្តមានា,1,1.0,1.0,0.0
samajerk,សមាជិក,សមាចេក,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
mchot,ម្ចត់,គ្មុថ,0,0.19999999999999996,0.4000000000000001,0.8
borikkhar,បរិក្ខារ,បរិក្ខារ,1,1.0,1.0,0.0
aarouk,អរោគ,អរោក,0,0.75,0.75,0.25
bonghok,បង្ហក,បង្ហក,1,1.0,1.0,0.0
vibrtekar,វិប្រតិការ,វិប្រទាក្រ,0,0.7,0.8000000000000002,0.3
rumlerk,រម្លឹក,រំលើក,0,0.5,0.5454545454545454,0.5
bopvou,បុព្វោ,ប៉ព្វោ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
lo,ឡូត៍,លោ,0,0.0,0.0,1.0
mohettheanupheap,មហិទ្ធានុភាព,មហិត្ថម្នភាន,0,0.5,0.5833333333333334,0.5
phoy,ភយ,ភយ,1,1.0,1.0,0.0
ahaeak,អ្ហ៊ែៈ,អាហ៍អែក,0,0.4285714285714286,0.4615384615384615,0.6666666666666666
royel,រយ៉ិល,រយ៉ល់,0,0.6,0.8000000000000002,0.4
borephttakal,បុរេភត្តកាល,ប៉ុប៉ិត្ថិការក,0,0.4285714285714286,0.56,0.7272727272727273
jeaderm,ជាដើម,ជារិង,0,0.4,0.4000000000000001,0.6
ngonguy,ងងុយ,ងងុយ,1,1.0,1.0,0.0
komchenh,កម្ជេញ,កម្ចេញ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
dakakoam,ដកគាំ,ដាកកាំ,0,0.6666666666666667,0.7272727272727272,0.4
tuekphok,ទឹកភក់,ទឹកភក,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
louhetakear,លោហិតាគារ,លោហិតការ,0,0.7777777777777778,0.823529411764706,0.2222222222222222
aobotteka,អបុត្តិកា,អបុត្តិកា,1,1.0,1.0,0.0
hanu,ហនូ,ហន់,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
phngav,ផ្ងាវ,ផ្នង់,0,0.4,0.6,0.6
chhak,ឆក,ឆាក់,0,0.5,0.6666666666666666,1.0
kroebkrieb,ក្រឹបក្រៀប,ក្រែបក្រឹប,0,0.8,0.9,0.2
roduk,រឌុក,រដុក,0,0.75,0.75,0.25
sasrech,សស្រិច,សស្រិច,1,1.0,1.0,0.0
canada,កាណាដា,កណ្ដា,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
nittesobot,និទ្ទេសបទ,និទ្ទសេទន៍,0,0.6,0.8421052631578948,0.4444444444444444
chhnang,ឆ្នាំង,ឆ្នាំង,1,1.0,1.0,0.0
saoh,ស្អុះ,សោះ,0,0.4,0.5,0.6
aasrai,អាស្រ័យ,អស្រ៉ី,0,0.5714285714285714,0.6153846153846153,0.42857142857142855
bramuek,ប្រមឹក,ប្រមឹក,1,1.0,1.0,0.0
mob,ម៉ប,ហ្មប,0,0.25,0.5714285714285715,1.0
aanteveasek,អន្តេវាសិក,អន្តេវាសិក,1,1.0,1.0,0.0
khnay,ខ្នាយ,ខ្នាយ,1,1.0,1.0,0.0
babael,បបែល,ប៉ែបៗ,0,0.4,0.6666666666666665,0.75
aaleakson,អាល័ក្សណ៍,អាល័ក្សណ៍,1,1.0,1.0,0.0
srangut,ស្រងូត,ស្រងូត,1,1.0,1.0,0.0
komvithi,កម្មវិធី,មវម្ធីវ,0,0.375,0.7999999999999999,0.625
aaleaphea,អលាភា,អាលាភា,0,0.8333333333333334,0.9090909090909091,0.2
aothikun,អធិគុណ,អធិគុណ,1,1.0,1.0,0.0
tung,ទូង,ទុង,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
yeabnomott,យាបនមត្ត,យាបសកណ្ឋ,0,0.5,0.5,0.5
bongkaul,បង្កើល,បង្កើល,1,1.0,1.0,0.0
sma,ស្មា,ស្មា,1,1.0,1.0,0.0
trakang,ត្រកង,ត្រកង់,0,0.8333333333333334,0.9090909090909091,0.2
kaeng,ក្អេង,កែង,0,0.4,0.5,0.6
brolaoh,ប្រឡោះ,ប្រឡោះ,1,1.0,1.0,0.0
jpous,ចំពោះ,ចំពើ,0,0.6,0.6666666666666665,0.4
aanutut,អនុទូត,អនុទូត,1,1.0,1.0,0.0
kobkamm,កុបកម្ម,កប្កម្ម,0,0.7142857142857143,0.8571428571428571,0.2857142857142857
hatthemearuk,ហត្ថិមារក,ហត្ថិមារក,1,1.0,1.0,0.0
nhietsbat,ញៀតស្បាត,ញ៉ែប្តស័ត្យ,0,0.2727272727272727,0.631578947368421,1.0
aosori,អសុរី,អសុរី,1,1.0,1.0,0.0
bayokok,បាយកក,បាយកុក,0,0.8333333333333334,0.9090909090909091,0.2
haknuman,ហនុមាន,ហនមាន,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
thouvnodthan,ធោវនដ្ឋាន,ធោវដ្នវ៉ាត់,0,0.4545454545454546,0.7000000000000001,0.6666666666666666
kandoub,កណ្ដូប,កណ្ដូប,1,1.0,1.0,0.0
phsangphsour,ផ្សងផ្សូរ,ផ្សងស្ផូវ,0,0.6666666666666667,0.8888888888888888,0.3333333333333333
sdaoh,ស្ដោះ,ស្ដោះ,1,1.0,1.0,0.0
chut,ជូត,ជុត,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
kromhun,ក្រុមហ៊ុន,ក្រមូញ,0,0.4444444444444444,0.5333333333333333,0.5555555555555556
svasarouk,ស្វាសរោគ,ស្វាសរោគ,1,1.0,1.0,0.0
skoeah,ស្គឹះ,ស្កៀង,0,0.4,0.4000000000000001,0.6
kompouchik,កម្ពោជិក,កំពោជិក,0,0.75,0.7999999999999999,0.25
kombraon,កំប្រោន,កំប្រោន្ទ,0,0.7777777777777778,0.8750000000000001,0.2857142857142857
afghanistan,អាហ្វហ្កានីស្ថាន,អាហ្វហ្គាន្លីន,0,0.6875,0.7999999999999999,0.3125
thun,ធន,ធន់,0,0.6666666666666667,0.8,0.5
pithuropheap,ពិធុរភាព,ពិធរោភាន,0,0.625,0.75,0.375
heivhaoh,ហៀវហោះ,ហៀវហោះ,1,1.0,1.0,0.0
karbrohar,ការប្រហារ,ការប្រហារ,1,1.0,1.0,0.0
chakchetanea,ចាគចេតនា,ចាក់ចិត្តាន,0,0.4545454545454546,0.631578947368421,0.75
kranhong,ក្រញង់,ក្រញង,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
vontonti,វន្ទន្តី,វន្ទន្តី,1,1.0,1.0,0.0
thpok,ថ្ពក់,ថ្ពក,0,0.8,0.888888888888889,0.2
aolochchita,អលជ្ជិតា,អលជ្ជាតិ,0,0.75,1.0,0.25
rongkeakbongkoul,រង្កៀកបង្គោល,រង្កាក់បង្កឹប,0,0.6153846153846154,0.64,0.4166666666666667
utdar,ឧត្ដរ,ឧត្ដារ,0,0.8333333333333334,0.9090909090909091,0.2
brayaeng,ប្រយែង,ប្រយាង,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
tunhh,ធុញ,ធុញ,1,1.0,1.0,0.0
sirtsaang,ស្អិតស្អាង,ស្អ៊ីបង្អាក់,0,0.5,0.6363636363636365,0.6
tueknoum,ទឹកនោម,ទឹកនូម,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
thmob,ធ្មប់,ធ្មប់,1,1.0,1.0,0.0
uten,ឧទេន,ឧទេន,1,1.0,1.0,0.0
aotthean,អទ្ធាន,អទ្ធាន,1,1.0,1.0,0.0
hanpheakini,ហានភាគិនី,ហានភាគិនី,1,1.0,1.0,0.0
kuoriyer,គួរីយេរ,គួរីយារ,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
chomnab,ចំណាប់,ចំណាប់,1,1.0,1.0,0.0
trol,ត្រុល,ត្រាល,0,0.8,0.8000000000000002,0.2
kreungnhean,គ្រឿងញៀន,គ្រះនែង្គន់,0,0.4545454545454546,0.5263157894736842,0.75
aachivok,អាជីវក,អាជីវក,1,1.0,1.0,0.0
spiet,ស្ពៀត,ស្ពៀត,1,1.0,1.0,0.0
namsrang,ណាមស្រង់,នាម្ស្រាង,0,0.5555555555555556,0.7058823529411765,0.5
hov,ហ៊ៅ,ហ៊ៅ,1,1.0,1.0,0.0
pheurk,ផឿក,ភើក,0,0.33333333333333337,0.3333333333333333,0.6666666666666666
anakacham,អ្នកចាំ,អ្នកចម្ម,0,0.625,0.6666666666666666,0.42857142857142855
laevav,ឡេវអាវ,ឡែវវ,0,0.5,0.6,0.5
loum,លោម,ឡូម,0,0.33333333333333337,0.3333333333333333,0.6666666666666666
neangvong,នាងវង,នាងងំ,0,0.6,0.8000000000000002,0.4
brotephu,ប្រតិភូ,ប្រទភេស,0,0.4285714285714286,0.5714285714285714,0.5714285714285714
bonhchhuol,បញ្ឆួល,បញ្ឆួល,1,1.0,1.0,0.0
santeh,សន្ទេះ,សន្ទេះ,1,1.0,1.0,0.0
kongjav,កងចៅ,កងចៅ,1,1.0,1.0,0.0
kroheit,គ្រហីត,គ្រហីតី,0,0.8571428571428572,0.923076923076923,0.16666666666666666
aoborum,អប់រំ,អបរម,0,0.6,0.6666666666666665,0.4
brosat,ប្រសាទ,ប្រសាត់,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
braney,ប្រណី,ប្រណី,1,1.0,1.0,0.0
kanloung,កន្លោង,កន្លោង,1,1.0,1.0,0.0
bamphol,បំផុល,បំផល,0,0.8,0.888888888888889,0.2
sochetta,សុចិត្តា,សុចិត្តា,1,1.0,1.0,0.0
aongkoul,អង្កោល,អង្គោល,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
meta,មេតា,មេតា,1,1.0,1.0,0.0
laeah,ល្អះ,ល្អែង,0,0.6,0.6666666666666665,0.5
banda,បណ្ឌា,បណ្ដា,0,0.8,0.8000000000000002,0.2
sokkhorea,សក្ខរា,សក្ខរា,1,1.0,1.0,0.0
sodeangkor,សឌាង្គ,អាឋិនកាគ,0,0.125,0.28571428571428575,1.1666666666666667
haiaer,ហៃអើ,ហៃអារ,0,0.6,0.6666666666666665,0.5
khloem,ខ្លឹម,ខ្លឹម,1,1.0,1.0,0.0
ban,បន់,ប៉ាន,0,0.25,0.5714285714285715,1.0
rout,រោទ៍,រោត,0,0.5,0.5714285714285715,0.5
romliey,រំលាយ,រម្លៀយ,0,0.5,0.5454545454545454,0.6
phlae,ផ្លែ,ផ្លែ,1,1.0,1.0,0.0
chongkies,ចង្កៀស,ចង្កៀស,1,1.0,1.0,0.0
songkeas,សង្កាស,សង្កាស,1,1.0,1.0,0.0
ubakheatak,ឧបឃាតក,ឧបឃាតក,1,1.0,1.0,0.0
bromat,ប្រមាត់,ប្រមាត់,1,1.0,1.0,0.0
deadim,ឌាឌិម,ដាដិម,0,0.6,0.6,0.4
vibraleab,វិប្រលាប,វិប្រឡាប,0,0.875,0.875,0.125
brokophlae,ប្រក់ផ្លែ,ប្រក់ផ្លែ,1,1.0,1.0,0.0
teasakar,ទាសករ,ទាសការ,0,0.8333333333333334,0.9090909090909091,0.2
uk,ឧក,អុកៗ,0,0.25,0.3333333333333333,1.5
komoy,កុំឲ្យ,កមយ,0,0.33333333333333337,0.4444444444444444,0.6666666666666666
chomrean,ចម្រាន,ចម្រាន,1,1.0,1.0,0.0
pyeathi,ព្យាធិ៍,ព្យាធិ,0,0.8571428571428572,0.923076923076923,0.14285714285714285
dangkoum,ដងគោម,ដង្កោម,0,0.6666666666666667,0.7272727272727272,0.4
tor,ទរ,តរ,0,0.5,0.5,0.5
songkhuek,សង្ឃឹក,សង្ខឹក,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
phael,ផែល,ផែល,1,1.0,1.0,0.0
korkhvok,កខ្វក់,កខ្វក,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
ronhenh,រញេញ,រញេញ,1,1.0,1.0,0.0
rumkeal,រំគាល,រំគាល,1,1.0,1.0,0.0
keriyasap,កិរិយាសព្ទ,កិរិយាសាព,0,0.7,0.8421052631578948,0.3
chuonna,ជួនណា,ជួនកាព,0,0.6666666666666667,0.7272727272727272,0.4
reangdochojea,រាងដូចជា,រាងដុចចា,0,0.75,0.75,0.25
boricharika,បរិចារិកា,បរីចារកៈ,0,0.6666666666666667,0.7058823529411765,0.3333333333333333
phtes,ផ្ទះ,ផ្ទេស,0,0.6,0.6666666666666665,0.5
chomlies,ជម្លៀស,ចម្លៀស,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
thmueng,ធ្មឹង,ធ្មឹង,1,1.0,1.0,0.0
rothmuntrey,រដ្ឋមន្ត្រី,រដ្ឋមន្ត្រី,1,1.0,1.0,0.0
kranhov,ក្រញៅ,ក្រញៅ,1,1.0,1.0,0.0
momeay,មមាយ,មមាយ,1,1.0,1.0,0.0
sok,សុក្រ,សក់,0,0.4,0.5,0.6
bamphour,បំផូរ,បំផូរ,1,1.0,1.0,0.0
chruoh,ជ្រោះ,ជ្រួយ,0,0.6,0.6,0.4
aakkharobbaphet,អក្ខរប្បភេទ,អក្រមាប់ធ្រភា,0,0.3846153846153846,0.5833333333333334,0.7272727272727273
branheal,ប្រញាល់,ប្រញាល,0,0.8571428571428572,0.923076923076923,0.14285714285714285
lait,ល្អិត,ល្អិត,1,1.0,1.0,0.0
bakabab,បាក់បប,បកបាប,0,0.5,0.9090909090909091,0.5
bariytte,បរិយត្តិ,បរិយត្តិ,1,1.0,1.0,0.0
banak,បាណៈ,បណៈ,0,0.75,0.8571428571428571,0.25
noyonetror,នយនេត្រ,នយនិត្រ,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
thutong,ធូតង្គ,ធូតង្គ,1,1.0,1.0,0.0
thathang,ថាថាង,ថាឋាំង,0,0.6666666666666667,0.7272727272727272,0.4
bhanh,បង្ហាញ,បញ់,0,0.16666666666666663,0.4444444444444444,0.8333333333333334
roun,រួន,រោន,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
jmuy,ជាមួយ,ជំនយ,0,0.4,0.4444444444444445,0.6
bramat,ប្រមាត់,ប្រមាត់,1,1.0,1.0,0.0
aotobba,អតប្បា,អតប្បា,1,1.0,1.0,0.0
sophea,សោភា,សុភា,0,0.75,0.75,0.25
khchouv,ខ្ចូវ,ខ្ជូវ,0,0.8,0.8000000000000002,0.2
kabinet,កាប៊ីណេត៍,ការិនិតេ,0,0.33333333333333337,0.47058823529411764,0.6666666666666666
hav,ហ័វ,ហាវ,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
puthochon,ពុធជន,ពុធជន,1,1.0,1.0,0.0
roaakroaay,រអាករអាយ,រអោករ៉ាយ,0,0.75,0.75,0.25
ronaebaronab,រណែបរណប,រណាប់រប៉ាន,0,0.4,0.588235294117647,0.8571428571428571
kom,កម,គម,0,0.5,0.5,0.5
svoyat,ស្វយ័ត,ស្វយដ,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
vosovottei,វសវត្តី,វសវតីទ,0,0.5714285714285714,0.7692307692307692,0.42857142857142855
sthan,ស្ថាន,ស្ថន,0,0.8,0.888888888888889,0.2
santor,សាន្ត,សន្ត,0,0.8,0.888888888888889,0.2
aathou,អធោ,អធោ,1,1.0,1.0,0.0
aamphou,អម្ភោ,អម្ភោ,1,1.0,1.0,0.0
prulan,ព្រូឡាន,ព្រលាន,0,0.7142857142857143,0.7692307692307692,0.2857142857142857
sroaab,ស្រអាប់,ស្រអាប,0,0.8571428571428572,0.923076923076923,0.14285714285714285
kaoy,កោយ,កោយ,1,1.0,1.0,0.0
haimovatey,ហៃមវតី,ហៃមវតី,1,1.0,1.0,0.0
aik,ឰក,អ៊ីក,0,0.25,0.3333333333333333,1.5
krabuoch,ក្របួច,ក្របូច,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
broaob,ប្រឱប,ប្រអប់,0,0.6666666666666667,0.7272727272727272,0.4
kheinopheap,ខីណភាព,ឃីនភាព,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
tetaeu,ទេតើ,តែតី,0,0.25,0.25,0.75
haov,ហ៊ៅ,ហៅ,0,0.6666666666666667,0.8,0.3333333333333333
bakoka,ប៉ាកកា,បាក់កា,0,0.6666666666666667,0.8333333333333334,0.3333333333333333
chakkhosmphoss,ចក្ខុសម្ផស្ស,ចក្ខសម្ភស្តិ,0,0.6666666666666667,0.75,0.3333333333333333
chaungmean,ជើងមាន់,ជំងើន,0,0.4285714285714286,0.6666666666666666,0.5714285714285714
lomaok,លម្អក់,លម្អក,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
braphauch,ប្រភើច,ប្រផ្ជោះ,0,0.375,0.42857142857142855,0.8333333333333334
dai,ដៃ,ដៃ,1,1.0,1.0,0.0
banteayokel,បន្ទាយកិល,បន្ទាយកាល,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
somonokoutom,សមណគោតម,សមណោគុលូ,0,0.5,0.6666666666666666,0.5714285714285714
phdontea,ផ្ដន្ទា,ផ្ដុណ្ឌរ,0,0.5,0.5333333333333333,0.5714285714285714
beng,បេង,ប៉េង,0,0.75,0.8571428571428571,0.3333333333333333
aayoukin,អយោគិន,អយោគីន,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
kolyan,កល្យាណ,កុល្យាណ,0,0.8571428571428572,0.923076923076923,0.16666666666666666
msel,ម្សិល,ម្សល់,0,0.6,0.8000000000000002,0.4
taongkrapeat,តោងក្រពាត់,តោងក្រពាត់,1,1.0,1.0,0.0
khtot,ខ្តត,ខ្ទុត,0,0.6,0.6666666666666665,0.5
aangkea,អង្កា,អង្គា,0,0.8,0.8000000000000002,0.2
chhueng,ឈឹង,ឈឹង,1,1.0,1.0,0.0
brarup,ប្រារព្ធ,ប្រពរ,0,0.5,0.7692307692307693,0.5
sangruobsangruom,សង្រួបសង្រួម,សង្រើបសង្រួល,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aanlong,អន្លង់,អន្លង់,1,1.0,1.0,0.0
vos,វ៉ស,វ៉ស់,0,0.75,0.8571428571428571,0.3333333333333333
beyyealeak,បេយ្យាលៈ,បិយាយលាក៍,0,0.4444444444444444,0.5882352941176471,0.625
hvirk,ហ្វឹក,ហ្វិក,0,0.8,0.8000000000000002,0.2
lumhuot,លំហួត,លំហួត,1,1.0,1.0,0.0
khai,ខៃ,ខៃ,1,1.0,1.0,0.0
ropelropuoch,រប៉ិលរប៉ូច,រប៉ិលរួប៉ុយ,0,0.7272727272727273,0.761904761904762,0.3
mongkupheap,មង្កុភាព,មង្គភាព,0,0.75,0.7999999999999999,0.25
trachiekpnong,ត្រចៀកព្នង,ត្រចៀកព្ងៃក,0,0.7272727272727273,0.8571428571428572,0.3
brodetbrochi,ប្រដិតប្រជី,ប្រដិតប្រជី,1,1.0,1.0,0.0
nikkhebbot,និក្ខេបបទ,និក្ខាបិបត្យ,0,0.5833333333333333,0.6666666666666666,0.5555555555555556
leakkhon,ល័ក្ខណ៍,លាក់ខន្ធ,0,0.375,0.5333333333333333,0.7142857142857143
troviech,ទ្រវៀច,ត្រវៀច,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
sev,សេវ,សេវ,1,1.0,1.0,0.0
aaphoy,អភយ,អភយ,1,1.0,1.0,0.0
kamol,កមល,កម្លោ,0,0.6,0.7499999999999999,0.6666666666666666
aou,អ៊ូ,អូ,0,0.6666666666666667,0.8,0.3333333333333333
srongeae,ស្រងែ,ស្រងៀក,0,0.6666666666666667,0.7272727272727272,0.4
thnu,ធ្នូ,ធ្នូរ,0,0.8,0.888888888888889,0.25
bonhchean,បញ្ជាន់,បញ្ជាន,0,0.8571428571428572,0.923076923076923,0.14285714285714285
pheanovear,ភាណវារ,ភាណវេរ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aongkea,អង្កា,អង្គា,0,0.8,0.8000000000000002,0.2
phae,ផែ,ផែ,1,1.0,1.0,0.0
pachobonpheap,បច្ចុប្បន្នភាព,បច្រភានប,0,0.2857142857142857,0.6363636363636364,0.7142857142857143
rubaphop,រូបភព,រុបពុះបង្ត,0,0.19999999999999996,0.4,1.6
tang,ទាំង,តាំង,0,0.75,0.75,0.25
pou,ពោ,ពួ,0,0.5,0.5,0.5
span,ស្ពាន់,ស្ពន់,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
chamnaoh,ចំណោះ,ចំណោះ,1,1.0,1.0,0.0
chatorongkor,ចតុរង្គ,ចតុរង្គ,1,1.0,1.0,0.0
jrerm,ជ្រើម,ជ្រើម,1,1.0,1.0,0.0
svahponleah,ស្វះពន្លះ,ស្វផ្ហាំណា,0,0.30000000000000004,0.4210526315789474,0.7777777777777778
aochchot,អច្ចុត,អជ្ជត,0,0.5,0.5454545454545454,0.5
samaael,សំអែល,សម្អែល,0,0.6666666666666667,0.7272727272727272,0.4
aanhchuli,អញ្ជុលី,អញ្ជូលី,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
bangkreab,បង្ក្រាប,បង្គ្រាប,0,0.875,0.875,0.125
kalikbot,កាលិកបត្រ,កលិកប្ត,0,0.6666666666666667,0.8750000000000001,0.3333333333333333
kanhchruel,កញ្ជ្រឹល,កញ្ជ្រឹល,1,1.0,1.0,0.0
plaet,ភ្លែត,ប្លែត,0,0.8,0.8000000000000002,0.2
tayongay,តយង៉យ,តាយ័ង្យ,0,0.5714285714285714,0.6666666666666666,0.6
serini,សេរិនី,សិរិនី,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
